building_id,line_id,lat,lon,peak_load_kW,solar_capacity_kWp,battery_capacity_kWh,battery_power_kW,area,height,has_solar,has_battery,label_A,label_B,label_C,label_D,label_E,label_F,label_G,age_range_1945 - 1964,age_range_1965 - 1974,age_range_1975 - 1991,age_range_1992 - 2005,age_range_2006 - 2014,age_range_2015 and later,age_range_< 1945,building_function_non_residential,building_function_residential
1908089,L0006,-0.26269184042892824,1.0940856466119033,-0.10684693161511535,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.2176620974733331,-0.14159820982060742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910321,L0004,0.23160586155842264,0.12620556782373138,0.010780126290856985,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.2176620974733331,-1.429274531586214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910643,L0001,-0.9475245175858686,0.026605577458292107,-0.05372503449628912,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.18364918678499903,0.13833142534582885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910303,L0001,-0.5344384443612367,-0.5705650544309843,-0.09166924672402214,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.2176620974733331,0.7541766227119889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910344,L0001,-0.40168866657869073,-0.6070564302115676,-0.03475292838242261,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.2176620974733331,1.0341062578784253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910547,L0005,-0.8132129777101315,-1.5725753023316447,0.022163389959176917,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.2091588698012496,-0.19758413685389448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910341,L0002,-0.6859293672454323,-0.740571934537625,0.05251875974136329,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.20065564212916606,-0.3095559909204691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910614,L0002,-1.861155341165068,-0.7641840012189546,-0.0157808222685561,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.32820405721041884,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910534,L0005,0.5908111426262149,-1.123946035383904,-0.10684693161511535,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.20065564212916606,-1.2613167504863523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910308,L0001,-0.614869192080134,-0.39433317492677766,-0.24344609563495426,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.013584633343328602,0.13833142534582885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910780,L0004,0.7180947530909141,0.024888336245045575,-0.17135209240226154,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.14963627609666494,0.08234549831254179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910863,L0006,-0.719507252218528,1.3370752782793294,-0.11823019528343529,3.056243392652248,5.692168887458149,6.137842639776845,0.1411330484245814,0.810162549745276,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910625,L0001,-1.4902368444122125,-0.47847799437337946,-0.06510829816460906,3.028725630262564,-0.2016505739187888,-0.20791736999267701,0.12412659308041438,-0.5334996990536178,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910632,L0001,-1.290331296689024,-0.2953771500161867,-0.1334078801745285,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.11562336540833085,-1.2613167504863523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910652,L0001,-1.1716373777285538,-0.3829564518892815,0.21567887232061522,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.11562336540833085,0.306289206445691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910660,L0001,-0.667188222149331,-0.2831418063721626,0.060107602186909935,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.12412659308041438,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910734,L0001,1.263930604098092,-0.41429610403012523,0.1397904478651492,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.16664273144083197,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910357,L0004,0.21911176482953792,0.02531764654840487,-0.1334078801745285,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.16664273144083197,-0.757443407186767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910778,L0001,0.8196092890429255,-0.0811513086698299,-0.09925808916956878,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.09011368239208029,-0.029626355754032812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908097,L0006,-0.05888188747553557,1.3044476952285984,0.060107602186909935,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.09011368239208029,0.6422047686454143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908112,L0006,-0.6898337724756363,1.2797623527888706,-0.09166924672402214,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.08161045471999677,0.36227513347897805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908087,L0006,-0.023742240414797125,1.1018132320714173,-0.1979130409616746,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.16664273144083197,0.25030327941240343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1910852,L0001,-0.5883192365236248,0.05515471262768166,-0.18652977729335468,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.05610077170374621,-0.47751377202033074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910358,L0004,0.26518374653151827,0.03197195624952071,-0.11064135283788865,3.248867729380036,-0.2016505739187888,-0.20791736999267701,0.047597544031662685,0.08234549831254179,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910505,L0001,1.2209821465769457,-0.6364641859874851,-0.2396516744121809,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.047597544031662685,-0.3095559909204691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910533,L0005,0.6798315818437931,-1.0492460426096815,-0.23206283196663435,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.08161045471999677,-0.42152784498704365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910522,L0005,1.3185922773043017,-0.7890839988103621,-0.008191979823009525,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.03909431635957916,-0.029626355754032812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910595,L0002,-1.0521625777242627,-0.70515383451544,0.1853235025384289,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.13262982075249788,-0.8694152612533416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910779,L0004,0.7743181883847665,-0.0240530383310508,-0.21309072585276784,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.06460399937582972,0.1943173523791164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908084,L0006,0.22301617005419336,1.1636339157463862,-0.1827353560705814,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.1564799200983418,0.08234549831254179,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908095,L0006,0.02076797919399197,1.3117459703847532,-0.25482935930327416,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.02042827734500548,-0.42152784498704365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910605,L0002,-1.692485035272414,-0.7693357248586942,-0.24724051685772752,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.05444118803333956,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910854,L0004,-0.45010329141768374,0.545427078995364,-0.25482935930327416,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.0714476433775066,-1.2613167504863523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1908118,L0006,-0.09011712930607008,1.4776744026098618,0.010780126290856985,0.3595026784632157,4.2187140221139146,5.705177184565286,-0.1564799200983418,-1.3173026775196395,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910776,L0001,0.42682612300758604,-0.0875909632192661,-0.023369664714102744,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.11396378173792421,-0.029626355754032812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1907849,L0006,1.3506084001786576,1.4180002704513084,-0.07269714061015563,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2585186521633441,-0.029626355754032812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908085,L0006,0.1949044524100414,1.14774943452438,-0.10305251039234208,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.16498314777042533,-0.14159820982060742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910405,L0004,0.5814405700726157,0.6375141390531595,-0.23206283196663435,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.454092888621265,-0.5894856260869054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910367,L0004,1.1553881387350426,0.19468056120000665,-0.29656799275378043,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.0714476433775066,-0.2535700638871815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1908115,L0006,0.004369477234903327,1.4783183680649008,0.18152908131565557,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.08161045471999677,-0.14159820982060742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908088,L0006,-0.14243615937526705,1.0962321981285092,-0.11443577406066201,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.16498314777042533,-0.42152784498704365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910560,L0002,-0.6367338613626179,-0.8418891661161202,-0.19032419851612803,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.05444118803333956,0.8661484767785635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910633,L0001,-1.5394323503005756,-0.33551766337475203,-0.0006031373774629478,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.07995087104959013,-0.14159820982060742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910603,L0002,-1.584723450953186,-0.6946357320844718,-0.304156835199327,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.12246700941000772,-0.47751377202033074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1908090,L0006,-0.3587402090575444,1.0930123708536958,0.04872433851859,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.15813950376874847,-0.3095559909204691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908094,L0006,0.06371643671513828,1.2254545994215456,-0.19411861973890132,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.16498314777042533,0.306289206445691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910556,L0003,-1.0263935032115747,-1.7565347672953653,-0.042341770827969256,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.07995087104959013,0.08234549831254179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910740,L0001,1.418545051163122,-0.22690215663991142,-0.16755767117948817,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.07995087104959013,-0.19758413685389448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907865,L0006,0.6017434772674568,1.175225293935562,-0.2889791503082339,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.07995087104959013,-0.3095559909204691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908098,L0006,-0.0698142221167775,1.2224494272984119,-0.06510829816460906,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.12246700941000772,0.13833142534582885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910531,L0005,0.8305416236841674,-0.9225995031364196,-0.09925808916956878,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.17348637544250886,-0.9254011882866287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1908039,L0006,0.3588894720231218,1.1172684029900644,-0.09925808916956878,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.07995087104959013,-0.3655419179537561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910440,L0004,0.479145153076783,0.4872555328983773,-0.3193345200904203,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.2330089691470935,-1.429274531586214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910744,L0001,1.3802818799215493,-0.17023319660449163,-0.09166924672402214,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.13097023708209124,0.5302329145788397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910361,L0004,0.5626994249765145,0.0963685017444546,-0.1334078801745285,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.13097023708209124,0.6422047686454143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910631,L0001,-1.6557836261240326,-0.38617627916409497,0.06769644463245651,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.13262982075249788,-1.3173026775196395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910532,L0005,0.7540152811954739,-0.9960115650005641,-0.061313876941835765,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.03909431635957916,-0.5894856260869054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910313,L0001,-0.19475518944446402,-0.2928012881964122,-0.027164085936876033,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.030591088687495643,-0.42152784498704365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910750,L0001,1.3349907792633904,-0.09939699656012155,-0.14858556506562168,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.03743473268917252,0.02635957127925474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910653,L0001,-0.935030420856984,-0.41472541433348453,-0.32312894131319353,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.13097023708209124,0.13833142534582885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910309,L0001,-0.5399046116846319,-0.3471090415637372,-0.26241820174882075,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.13097023708209124,0.5862188416121272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908093,L0006,0.08948551122782608,1.313463211597809,-0.19032419851612803,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.04593796036125604,0.25030327941240343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910328,L0004,1.07027210474212,0.271097795187285,-0.18652977729335468,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.21600251380292645,0.02635957127925474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910730,L0001,1.2701776524653086,-0.49994350953829386,0.16255697520178905,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.022087861015412123,-0.08561228278731986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910757,L0004,1.0913558929752338,-0.024911658937578744,-0.15617440751116832,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.04593796036125604,-0.08561228278731986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910586,L0005,-0.09948770185412073,-1.3557735991655133,0.010780126290856985,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.04593796036125604,-0.029626355754032812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910746,L0001,1.3693495452803073,-0.1534900947757669,-0.11443577406066201,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.13947346475417477,0.02635957127925474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910777,L0001,0.3901247138536563,-0.050240966832345524,-0.2396516744121809,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.05444118803333956,-0.981387115319916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910502,L0001,0.8969165125754404,-0.5746435023123256,-0.12961345895175516,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.09695732639375716,-0.981387115319916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910604,L0002,-1.6386042431155743,-0.7349909005947167,0.14358486908792256,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.013584633343328602,-0.47751377202033074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910634,L0001,-1.1942829280604077,-0.24536249968188273,-0.22447398952108774,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.013584633343328602,-1.429274531586214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908134,L0006,-0.7585513045039218,1.4626485419943838,-0.09546366794679549,2.0380861842339395,-0.2016505739187888,-0.20791736999267701,0.013584633343328602,0.47424698754555267,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910617,L0002,-2.030606528101544,-0.8470408897558598,0.07907970830077644,2.1206394714029915,-0.2016505739187888,-0.20791736999267701,-0.09695732639375716,-0.029626355754032812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1908106,L0006,-0.33921818291207323,1.2170830485071833,-0.11064135283788865,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.04593796036125604,0.1943173523791164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1907867,L0006,0.4549378406572865,1.1606287436232523,-0.25103493808050087,1.8454618475061515,-0.2016505739187888,-0.20791736999267701,-0.09695732639375716,-0.19758413685389448,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910637,L0001,-1.1185374666155357,-0.19298664267929327,-0.2738014654171407,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.005081405671245082,-1.4852604586195013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910732,L0001,1.260807079917258,-0.45701247920846505,-0.008191979823009525,0.5796447775806878,-0.2016505739187888,-0.20791736999267701,0.005081405671245082,-0.029626355754032812,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1907861,L0006,0.8805180106163517,1.2044183945597997,0.003191283845310408,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.030591088687495643,-0.42152784498704365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910775,L0001,0.4385393386926493,-0.10583665110955774,-0.12961345895175516,0.7997868766981597,-0.2016505739187888,-0.20791736999267701,-0.06294441570542308,-0.08561228278731986,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910656,L0001,-0.8491335058146914,-0.35054352399023025,-0.04613619205074254,2.7810657687554077,-0.2016505739187888,-0.20791736999267701,-0.10546055406584069,1.0341062578784253,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910654,L0001,-0.9053569411140923,-0.3973383470497208,-0.11064135283788865,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.10546055406584069,0.08234549831254179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910657,L0001,-0.9896920940576451,-0.2917280124382046,-0.17135209240226154,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.003421822000838439,-0.6454715531201924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910865,L0006,-0.7351248731337953,1.4012571686225836,0.041135496073043426,3.221349966990352,7.267241329722675,5.344622638555654,-0.003421822000838439,0.02635957127925474,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1910364,L0004,0.8875459400273897,0.16012108178434956,-0.1751465136250348,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.1479766924262583,-0.3095559909204691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910644,L0001,-0.7905674273838262,-0.029634072273959054,-0.042341770827969256,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.1479766924262583,0.36227513347897805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1910540,L0005,0.3424909700640332,-1.3521244615873407,0.4091943546820537,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,0.4047331062591705,-1.3173026775196395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1910593,L0003,1.3912142145627913,-2.66667261028991,0.060107602186909935,-0.41099466844793625,-0.2016505739187888,-0.20791736999267701,-0.003421822000838439,-1.4852604586195013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
